timestamp,uV
1651668596001.8984,-4243.0
1651668596001.9004,-258.0
1651668596001.9023,2324.0
1651668596001.9043,1692.0
1651668596001.9062,-1983.0
1651668596001.9082,-6336.0
1651668596001.9102,-8698.0
1651668596001.912,-8278.0
1651668596001.914,-5390.0
1651668596001.916,-1374.0
1651668596001.918,1923.0
1651668596001.92,2474.0
1651668596001.9219,-389.0
1651668596001.9238,-4899.0
1651668596001.9258,-8159.0
1651668596001.9277,-8701.0
1651668596001.9297,-6503.0
1651668596001.9316,-2707.0
1651668596001.9336,931.0
1651668596001.9355,2568.0
1651668596001.9375,894.0
1651668596001.9395,-3469.0
1651668596001.9414,-7491.0
1651668596001.9434,-8987.0
1651668596001.9453,-7658.0
1651668596001.9473,-4209.0
1651668596001.9492,-228.0
1651668596001.9512,2378.0
1651668596001.9531,1734.0
1651668596001.955,-1985.0
1651668596001.957,-6429.0
1651668596001.959,-8832.0
1651668596001.961,-8349.0
1651668596001.963,-5509.0
1651668596001.9648,-1515.0
1651668596001.9668,1787.0
1651668596001.9688,2346.0
1651668596001.9707,-483.0
1651668596001.9727,-4979.0
1651668596001.9746,-8249.0
1651668596001.9766,-8808.0
1651668596001.9785,-6616.0
1651668596001.9805,-2805.0
1651668596001.9824,906.0
1651668596001.9844,2579.0
1651668596001.9863,912.0
1651668596001.9883,-3371.0
1651668596001.9902,-7386.0
1651668596001.9922,-8877.0
1651668596001.9941,-7538.0
1651668596001.996,-4111.0
1651668596001.998,-148.0
1651668596002.0,2463.0
1651668596002.002,1861.0
1651668596002.004,-1828.0
1651668596002.0059,-6234.0
1651668596002.0078,-8653.0
1651668596002.0098,-8323.0
1651668596002.0117,-5489.0
1651668596002.0137,-1476.0
1651668596002.0156,1840.0
1651668596002.0176,2426.0
1651668596002.0195,-392.0
1651668596002.0215,-4905.0
1651668596002.0234,-8221.0
1651668596002.0254,-8794.0
1651668596002.0273,-6602.0
1651668596002.0293,-2802.0
1651668596002.0312,881.0
1651668596002.0332,2525.0
1651668596002.0352,945.0
1651668596002.037,-3327.0
1651668596002.039,-7388.0
1651668596002.041,-8885.0
1651668596002.043,-7546.0
1651668596002.045,-4130.0
1651668596002.0469,-167.0
1651668596002.0488,2440.0
1651668596002.0508,1847.0
1651668596002.0527,-1824.0
1651668596002.0547,-6211.0
1651668596002.0566,-8628.0
1651668596002.0586,-8287.0
1651668596002.0605,-5458.0
1651668596002.0625,-1460.0
1651668596002.0645,1854.0
1651668596002.0664,2460.0
1651668596002.0684,-264.0
1651668596002.0703,-4819.0
1651668596002.0723,-8117.0
1651668596002.0742,-8694.0
1651668596002.0762,-6626.0
1651668596002.0781,-2791.0
1651668596002.08,983.0
1651668596002.082,2680.0
1651668596002.084,913.0
1651668596002.086,-3325.0
1651668596002.088,-7315.0
1651668596002.0898,-8834.0
1651668596002.0918,-7520.0
1651668596002.0938,-4104.0
1651668596002.0957,-130.0
1651668596002.0977,2500.0
1651668596002.0996,1912.0
1651668596002.1016,-1757.0
1651668596002.1035,-6168.0
1651668596002.1055,-8604.0
1651668596002.1074,-8272.0
1651668596002.1094,-5439.0
1651668596002.1113,-1421.0
1651668596002.1133,1916.0
1651668596002.1152,2507.0
1651668596002.1172,-300.0
1651668596002.1191,-4845.0
1651668596002.121,-8132.0
1651668596002.123,-8799.0
1651668596002.125,-6649.0
1651668596002.127,-2872.0
1651668596002.129,855.0
1651668596002.1309,2633.0
1651668596002.1328,979.0
1651668596002.1348,-3357.0
1651668596002.1367,-7356.0
1651668596002.1387,-8934.0
1651668596002.1406,-7689.0
1651668596002.1426,-4301.0
1651668596002.1445,-313.0
1651668596002.1465,2350.0
1651668596002.1484,1806.0
1651668596002.1504,-1835.0
1651668596002.1523,-6306.0
1651668596002.1543,-8834.0
1651668596002.1562,-8476.0
1651668596002.1582,-5727.0
1651668596002.1602,-1768.0
1651668596002.162,1576.0
1651668596002.164,2230.0
1651668596002.166,-549.0
1651668596002.168,-5026.0
1651668596002.17,-8354.0
1651668596002.1719,-9011.0
1651668596002.1738,-6889.0
1651668596002.1758,-3082.0
1651668596002.1777,643.0
1651668596002.1797,2339.0
1651668596002.1816,745.0
1651668596002.1836,-3485.0
1651668596002.1855,-7552.0
1651668596002.1875,-9143.0
1651668596002.1895,-7853.0
1651668596002.1914,-4451.0
1651668596002.1934,-459.0
1651668596002.1953,2228.0
1651668596002.1973,1729.0
1651668596002.1992,-1908.0
1651668596002.2012,-6313.0
1651668596002.2031,-8766.0
1651668596002.205,-8476.0
1651668596002.207,-5712.0
1651668596002.209,-1733.0
1651668596002.211,1631.0
1651668596002.213,2321.0
1651668596002.2148,-382.0
1651668596002.2168,-4836.0
1651668596002.2188,-8152.0
1651668596002.2207,-8792.0
1651668596002.2227,-6689.0
1651668596002.2246,-2930.0
1651668596002.2266,785.0
1651668596002.2285,2527.0
1651668596002.2305,949.0
1651668596002.2324,-3297.0
1651668596002.2344,-7301.0
1651668596002.2363,-8845.0
1651668596002.2383,-7616.0
1651668596002.2402,-4238.0
1651668596002.2422,-269.0
1651668596002.2441,2432.0
1651668596002.246,1948.0
1651668596002.248,-1647.0
1651668596002.25,-6047.0
1651668596002.252,-8524.0
1651668596002.254,-8234.0
1651668596002.2559,-5439.0
1651668596002.2578,-1471.0
1651668596002.2598,1846.0
1651668596002.2617,2522.0
1651668596002.2637,-100.0
1651668596002.2656,-4601.0
1651668596002.2676,-7946.0
1651668596002.2695,-8557.0
1651668596002.2715,-6543.0
1651668596002.2734,-2752.0
1651668596002.2754,1021.0
1651668596002.2773,2828.0
1651668596002.2793,1293.0
1651668596002.2812,-2908.0
1651668596002.2832,-6945.0
1651668596002.2852,-8519.0
1651668596002.287,-7284.0
1651668596002.289,-3936.0
1651668596002.291,35.0
1651668596002.293,2737.0
1651668596002.295,2261.0
1651668596002.2969,-1329.0
1651668596002.2988,-5729.0
1651668596002.3008,-8242.0
1651668596002.3027,-8030.0
1651668596002.3047,-5290.0
1651668596002.3066,-1311.0
1651668596002.3086,2050.0
1651668596002.3105,2743.0
1651668596002.3125,45.0
1651668596002.3145,-4400.0
1651668596002.3164,-7727.0
1651668596002.3184,-8382.0
1651668596002.3203,-6406.0
1651668596002.3223,-2625.0
1651668596002.3242,1125.0
1651668596002.3262,2900.0
1651668596002.3281,1405.0
1651668596002.33,-2657.0
1651668596002.332,-6413.0
1651668596002.334,-7813.0
1651668596002.336,-6646.0
1651668596002.338,-3478.0
1651668596002.3398,491.0
1651668596002.3418,3243.0
1651668596002.3438,2881.0
1651668596002.3457,-616.0
1651668596002.3477,-4892.0
1651668596002.3496,-7414.0
1651668596002.3516,-7394.0
1651668596002.3535,-4928.0
1651668596002.3555,-1124.0
1651668596002.3574,2149.0
1651668596002.3594,2914.0
1651668596002.3613,389.0
1651668596002.3633,-3934.0
1651668596002.3652,-7297.0
1651668596002.3672,-8079.0
1651668596002.3691,-6134.0
1651668596002.371,-2519.0
1651668596002.373,1084.0
1651668596002.375,2833.0
1651668596002.377,1411.0
1651668596002.379,-2610.0
1651668596002.3809,-6539.0
1651668596002.3828,-8194.0
1651668596002.3848,-7156.0
1651668596002.3867,-4030.0
1651668596002.3887,-182.0
1651668596002.3906,2556.0
1651668596002.3926,2239.0
1651668596002.3945,-1133.0
1651668596002.3965,-5403.0
1651668596002.3984,-7980.0
1651668596002.4004,-7921.0
1651668596002.4023,-5445.0
1651668596002.4043,-1713.0
1651668596002.4062,1580.0
1651668596002.4082,2520.0
1651668596002.4102,56.0
1651668596002.412,-4213.0
1651668596002.414,-7509.0
1651668596002.416,-8265.0
1651668596002.418,-6397.0
1651668596002.42,-2834.0
1651668596002.4219,808.0
1651668596002.4238,2666.0
1651668596002.4258,1375.0
1651668596002.4277,-2597.0
1651668596002.4297,-6570.0
1651668596002.4316,-8275.0
1651668596002.4336,-7230.0
1651668596002.4355,-4043.0
1651668596002.4375,-187.0
1651668596002.4395,2487.0
1651668596002.4414,2320.0
1651668596002.4434,-891.0
1651668596002.4453,-5111.0
1651668596002.4473,-7618.0
1651668596002.4492,-7443.0
1651668596002.4512,-5078.0
1651668596002.4531,-1429.0
1651668596002.455,1765.0
1651668596002.457,2689.0
1651668596002.459,407.0
1651668596002.461,-3755.0
1651668596002.463,-7076.0
1651668596002.4648,-7954.0
1651668596002.4668,-6134.0
1651668596002.4688,-2619.0
1651668596002.4707,1004.0
1651668596002.4727,2969.0
1651668596002.4746,1784.0
1651668596002.4766,-2069.0
1651668596002.4785,-6047.0
1651668596002.4805,-7833.0
1651668596002.4824,-6920.0
1651668596002.4844,-3996.0
1651668596002.4863,-494.0
1651668596002.4883,2054.0
1651668596002.4902,2117.0
1651668596002.4922,-616.0
1651668596002.4941,-4454.0
1651668596002.496,-6925.0
1651668596002.498,-7166.0
1651668596002.5,-5128.0
1651668596002.502,-1818.0
1651668596002.504,1224.0
1651668596002.5059,2316.0
1651668596002.5078,457.0
1651668596002.5098,-3222.0
1651668596002.5117,-6307.0
1651668596002.5137,-7202.0
1651668596002.5156,-5862.0
1651668596002.5176,-3079.0
1651668596002.5195,46.0
1651668596002.5215,2054.0
1651668596002.5234,1715.0
1651668596002.5254,-1121.0
1651668596002.5273,-4650.0
1651668596002.5293,-6723.0
1651668596002.5312,-6514.0
1651668596002.5332,-4149.0
1651668596002.5352,-720.0
1651668596002.537,1993.0
1651668596002.539,2122.0
1651668596002.541,-392.0
1651668596002.543,-4140.0
1651668596002.545,-6853.0
1651668596002.5469,-7386.0
1651668596002.5488,-5566.0
1651668596002.5508,-2610.0
1651668596002.5527,111.0
1651668596002.5547,1019.0
1651668596002.5566,-286.0
1651668596002.5586,-3170.0
1651668596002.5605,-5600.0
1651668596002.5625,-6368.0
1651668596002.5645,-5478.0
1651668596002.5664,-3644.0
1651668596002.5684,-1283.0
1651668596002.5703,566.0
1651668596002.5723,391.0
1651668596002.5742,-2084.0
1651668596002.5762,-5277.0
1651668596002.5781,-7399.0
1651668596002.58,-7705.0
1651668596002.582,-5869.0
1651668596002.584,-3101.0
1651668596002.586,-700.0
1651668596002.588,-180.0
1651668596002.5898,-1981.0
1651668596002.5918,-5053.0
1651668596002.5938,-7253.0
1651668596002.5957,-7563.0
1651668596002.5977,-6452.0
1651668596002.5996,-4337.0
1651668596002.6016,-2043.0
1651668596002.6035,-1017.0
1651668596002.6055,-1646.0
1651668596002.6074,-3852.0
1651668596002.6094,-6579.0
1651668596002.6113,-8274.0
1651668596002.6133,-7881.0
1651668596002.6152,-5694.0
1651668596002.6172,-2774.0
1651668596002.6191,-607.0
1651668596002.621,-864.0
1651668596002.623,-3345.0
1651668596002.625,-6409.0
1651668596002.627,-8305.0
1651668596002.629,-8206.0
1651668596002.6309,-6114.0
1651668596002.6328,-3164.0
1651668596002.6348,-605.0
1651668596002.6367,-87.0
1651668596002.6387,-1989.0
1651668596002.6406,-5179.0
1651668596002.6426,-7501.0
1651668596002.6445,-8133.0
1651668596002.6465,-6933.0
1651668596002.6484,-4231.0
1651668596002.6504,-1232.0
1651668596002.6523,195.0
1651668596002.6543,-859.0
1651668596002.6562,-3974.0
1651668596002.6582,-7319.0
1651668596002.6602,-8801.0
1651668596002.662,-7636.0
1651668596002.664,-4895.0
1651668596002.666,-1879.0
1651668596002.668,66.0
1651668596002.67,-283.0
1651668596002.6719,-2621.0
1651668596002.6738,-5299.0
1651668596002.6758,-6992.0
1651668596002.6777,-6999.0
1651668596002.6797,-5500.0
1651668596002.6816,-3336.0
1651668596002.6836,-1398.0
1651668596002.6855,-815.0
1651668596002.6875,-2251.0
1651668596002.6895,-4843.0
1651668596002.6914,-6976.0
1651668596002.6934,-7641.0
1651668596002.6953,-6543.0
1651668596002.6973,-4331.0
1651668596002.6992,-1858.0
1651668596002.7012,-582.0
1651668596002.7031,-1293.0
1651668596002.705,-3412.0
1651668596002.707,-5323.0
1651668596002.709,-6026.0
1651668596002.711,-5374.0
1651668596002.713,-4098.0
1651668596002.7148,-2751.0
1651668596002.7168,-1675.0
1651668596002.7188,-1575.0
1651668596002.7207,-2612.0
1651668596002.7227,-4243.0
1651668596002.7246,-5507.0
1651668596002.7266,-5842.0
1651668596002.7285,-4960.0
1651668596002.7305,-3288.0
1651668596002.7324,-1362.0
1651668596002.7344,-765.0
1651668596002.7363,-1761.0
1651668596002.7383,-3866.0
1651668596002.7402,-5613.0
1651668596002.7422,-6080.0
1651668596002.7441,-5129.0
1651668596002.746,-3404.0
1651668596002.748,-1241.0
1651668596002.75,-152.0
1651668596002.752,-760.0
1651668596002.754,-2776.0
1651668596002.7559,-4756.0
1651668596002.7578,-5691.0
1651668596002.7598,-5206.0
1651668596002.7617,-3688.0
1651668596002.7637,-1733.0
1651668596002.7656,-291.0
1651668596002.7676,-249.0
1651668596002.7695,-1859.0
1651668596002.7715,-4019.0
1651668596002.7734,-5340.0
1651668596002.7754,-5232.0
1651668596002.7773,-4006.0
1651668596002.7793,-2096.0
1651668596002.7812,-411.0
1651668596002.7832,136.0
1651668596002.7852,-849.0
1651668596002.787,-2845.0
1651668596002.789,-4482.0
1651668596002.791,-5044.0
1651668596002.793,-4203.0
1651668596002.795,-2415.0
1651668596002.7969,-615.0
1651668596002.7988,475.0
1651668596002.8008,-49.0
1651668596002.8027,-1914.0
1651668596002.8047,-3813.0
1651668596002.8066,-4724.0
1651668596002.8086,-4298.0
1651668596002.8105,-2974.0
1651668596002.8125,-1282.0
1651668596002.8145,-45.0
1651668596002.8164,16.0
1651668596002.8184,-1316.0
1651668596002.8203,-3102.0
1651668596002.8223,-4272.0
1651668596002.8242,-4302.0
1651668596002.8262,-3427.0
1651668596002.8281,-1851.0
1651668596002.83,-516.0
1651668596002.832,15.0
1651668596002.834,-735.0
1651668596002.836,-2383.0
1651668596002.838,-3783.0
1651668596002.8398,-4340.0
1651668596002.8418,-3725.0
1651668596002.8438,-2641.0
1651668596002.8457,-1505.0
1651668596002.8477,-1059.0
1651668596002.8496,-1628.0
1651668596002.8516,-2716.0
1651668596002.8535,-3491.0
1651668596002.8555,-3600.0
1651668596002.8574,-3381.0
1651668596002.8594,-2754.0
1651668596002.8613,-2165.0
1651668596002.8633,-1913.0
1651668596002.8652,-2143.0
1651668596002.8672,-2809.0
1651668596002.8691,-3364.0
1651668596002.871,-3454.0
1651668596002.873,-3317.0
1651668596002.875,-2792.0
1651668596002.877,-2366.0
1651668596002.879,-1993.0
1651668596002.8809,-2128.0
1651668596002.8828,-2623.0
1651668596002.8848,-3163.0
1651668596002.8867,-3374.0
1651668596002.8887,-3364.0
1651668596002.8906,-2964.0
1651668596002.8926,-2548.0
1651668596002.8945,-2118.0
1651668596002.8965,-2134.0
1651668596002.8984,-2393.0
1651668596002.9004,-2927.0
1651668596002.9023,-3217.0
1651668596002.9043,-3317.0
1651668596002.9062,-3021.0
1651668596002.9082,-2659.0
1651668596002.9102,-2220.0
1651668596002.912,-2124.0
1651668596002.914,-2238.0
1651668596002.916,-2738.0
1651668596002.918,-3155.0
1651668596002.92,-3203.0
1651668596002.9219,-3135.0
1651668596002.9238,-2740.0
1651668596002.9258,-2410.0
1651668596002.9277,-2106.0
1651668596002.9297,-2236.0
1651668596002.9316,-2546.0
1651668596002.9336,-3002.0
1651668596002.9355,-3137.0
1651668596002.9375,-3133.0
1651668596002.9395,-2800.0
1651668596002.9414,-2501.0
1651668596002.9434,-2176.0
1651668596002.9453,-2238.0
1651668596002.9473,-2439.0
1651668596002.9492,-2789.0
1651668596002.9512,-3053.0
1651668596002.9531,-3145.0
1651668596002.955,-2867.0
1651668596002.957,-2580.0
1651668596002.959,-2245.0
1651668596002.961,-2209.0
1651668596002.963,-2322.0
1651668596002.9648,-2715.0
1651668596002.9668,-2966.0
1651668596002.9688,-3113.0
1651668596002.9707,-2934.0
1651668596002.9727,-2722.0
1651668596002.9746,-2376.0
1651668596002.9766,-2253.0
1651668596002.9785,-2263.0
1651668596002.9805,-2583.0
1651668596002.9824,-2825.0
1651668596002.9844,-3053.0
1651668596002.9863,-2955.0
1651668596002.9883,-2803.0
1651668596002.9902,-2463.0
1651668596002.9922,-2299.0
1651668596002.9941,-2212.0
1651668596002.996,-2455.0
1651668596002.998,-2715.0
1651668596003.0,-2982.0
1651668596003.002,-2952.0
1651668596003.004,-2858.0
1651668596003.0059,-2521.0
1651668596003.0078,-2331.0
1651668596003.0098,-2176.0
1651668596003.0117,-2350.0
1651668596003.0137,-2577.0
1651668596003.0156,-2894.0
1651668596003.0176,-2933.0
1651668596003.0195,-2904.0
1651668596003.0215,-2619.0
1651668596003.0234,-2416.0
1651668596003.0254,-2200.0
1651668596003.0273,-2295.0
1651668596003.0293,-2475.0
1651668596003.0312,-2814.0
1651668596003.0332,-2915.0
1651668596003.0352,-2941.0
1651668596003.037,-2690.0
1651668596003.039,-2475.0
1651668596003.041,-2202.0
1651668596003.043,-2222.0
1651668596003.045,-2369.0
1651668596003.0469,-2712.0
1651668596003.0488,-2878.0
1651668596003.0508,-2975.0
1651668596003.0527,-2692.0
1651668596003.0547,-2515.0
1651668596003.0566,-2248.0
1651668596003.0586,-2211.0
1651668596003.0605,-2271.0
1651668596003.0625,-2599.0
1651668596003.0645,-2800.0
1651668596003.0664,-2948.0
1651668596003.0684,-2802.0
1651668596003.0703,-2635.0
1651668596003.0723,-2329.0
1651668596003.0742,-2240.0
1651668596003.0762,-2224.0
1651668596003.0781,-2495.0
1651668596003.08,-2714.0
1651668596003.082,-2923.0
1651668596003.084,-2843.0
1651668596003.086,-2722.0
1651668596003.088,-2412.0
1651668596003.0898,-2262.0
1651668596003.0918,-2175.0
1651668596003.0938,-2406.0
1651668596003.0957,-2616.0
1651668596003.0977,-2862.0
1651668596003.0996,-2849.0
1651668596003.1016,-2783.0
1651668596003.1035,-2477.0
1651668596003.1055,-2309.0
1651668596003.1074,-2169.0
1651668596003.1094,-2340.0
1651668596003.1113,-2532.0
1651668596003.1133,-2814.0
1651668596003.1152,-2835.0
1651668596003.1172,-2805.0
1651668596003.1191,-2536.0
1651668596003.121,-2351.0
1651668596003.123,-2151.0
1651668596003.125,-2244.0
1651668596003.127,-2410.0
1651668596003.129,-2721.0
1651668596003.1309,-2805.0
1651668596003.1328,-2846.0
1651668596003.1348,-2624.0
1651668596003.1367,-2442.0
1651668596003.1387,-2183.0
1651668596003.1406,-2207.0
1651668596003.1426,-2343.0
1651668596003.1445,-2668.0
1651668596003.1465,-2810.0
1651668596003.1484,-2907.0
1651668596003.1504,-2616.0
1651668596003.1523,-2459.0
1651668596003.1543,-2311.0
1651668596003.1562,-2145.0
1651668596003.1582,-2317.0
1651668596003.1602,-2521.0
1651668596003.162,-2805.0
1651668596003.164,-2813.0
1651668596003.166,-2777.0
1651668596003.168,-2517.0
1651668596003.17,-2343.0
1651668596003.1719,-2128.0
1651668596003.1738,-2229.0
1651668596003.1758,-2409.0
1651668596003.1777,-2743.0
1651668596003.1797,-2846.0
1651668596003.1816,-2876.0
1651668596003.1836,-2628.0
1651668596003.1855,-2430.0
1651668596003.1875,-2160.0
1651668596003.1895,-2182.0
1651668596003.1914,-2313.0
1651668596003.1934,-2660.0
1651668596003.1953,-2807.0
1651668596003.1973,-2887.0
1651668596003.1992,-2681.0
1651668596003.2012,-2486.0
1651668596003.2031,-2197.0
1651668596003.205,-2153.0
1651668596003.207,-2209.0
1651668596003.209,-2530.0
1651668596003.211,-2748.0
1651668596003.213,-2920.0
1651668596003.2148,-2788.0
1651668596003.2168,-2608.0
1651668596003.2188,-2249.0
1651668596003.2207,-2121.0
1651668596003.2227,-2116.0
1651668596003.2246,-2439.0
1651668596003.2266,-2715.0
1651668596003.2285,-2948.0
1651668596003.2305,-2862.0
1651668596003.2324,-2692.0
1651668596003.2344,-2303.0
1651668596003.2363,-2103.0
1651668596003.2383,-1997.0
1651668596003.2402,-2264.0
1651668596003.2422,-2584.0
1651668596003.2441,-2905.0
1651668596003.246,-2915.0
1651668596003.248,-2825.0
1651668596003.25,-2333.0
1651668596003.252,-2088.0
1651668596003.254,-2030.0
1651668596003.2559,-2096.0
1651668596003.2578,-2501.0
1651668596003.2598,-2803.0
1651668596003.2617,-3002.0
1651668596003.2637,-2828.0
1651668596003.2656,-2568.0
1651668596003.2676,-2129.0
1651668596003.2695,-1943.0
1651668596003.2715,-1956.0
1651668596003.2734,-2336.0
1651668596003.2754,-2693.0
1651668596003.2773,-2978.0
1651668596003.2793,-2893.0
1651668596003.2812,-2675.0
1651668596003.2832,-2223.0
1651668596003.2852,-1961.0
1651668596003.287,-1851.0
1651668596003.289,-2168.0
1651668596003.291,-2566.0
1651668596003.293,-2959.0
1651668596003.295,-2959.0
1651668596003.2969,-2811.0
1651668596003.2988,-2377.0
1651668596003.3008,-2045.0
1651668596003.3027,-1803.0
1651668596003.3047,-2034.0
1651668596003.3066,-2415.0
1651668596003.3086,-2871.0
1651668596003.3105,-2984.0
1651668596003.3125,-2915.0
1651668596003.3145,-2486.0
1651668596003.3164,-2124.0
1651668596003.3184,-1804.0
1651668596003.3203,-1919.0
